2021-09-14 15:51:56.756469,42.355
2021-09-14 15:58:31.021812,40.894
2021-09-14 15:58:40.031733,42.842
2021-09-14 15:58:49.040942,40.894
2021-09-14 15:58:58.041796,41.868
2021-09-14 15:59:07.051629,40.894
2021-09-14 15:59:16.060556,41.868
2021-09-14 16:02:04.458495,39.433
2021-09-14 16:02:13.461056,39.433
2021-09-14 16:02:22.464933,38.946
2021-09-14 16:02:31.470461,38.459
2021-09-14 16:02:40.480270,38.459
2021-09-14 16:02:49.490085,38.459
